species_slug,site,url
nephelodes-minians,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10524
nepytia-phantasmaria,bamona,https://www.butterfliesandmoths.org/species/Nepytia-phantasmaria
nepytia-phantasmaria,bugguide,https://bugguide.net/node/view/88329
nepytia-phantasmaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6907
nepytia-umbrosaria,bamona,https://www.butterfliesandmoths.org/species/Nepytia-umbrosaria
nepytia-umbrosaria,bugguide,https://bugguide.net/node/view/43175
nepytia-umbrosaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6899
noctua-comes,bugguide,https://bugguide.net/node/view/9843
noctua-comes,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11003.2
noctua-pronuba,bugguide,https://bugguide.net/node/view/9821
noctua-pronuba,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11003.1
nola-cilicoides,bugguide,https://bugguide.net/node/view/21719
nola-cilicoides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8990
nola-minna,bugguide,https://bugguide.net/node/view/48885
nola-minna,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8993
notodonta-manitou,bugguide,https://bugguide.net/node/view/1649782
notodonta-manitou,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7926.1
notodonta-ochreata,bugguide,https://bugguide.net/node/view/1649783
notodonta-ochreata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7926.2
notodonta-pacifica,bugguide,https://bugguide.net/node/view/268169
notodonta-pacifica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7927
notodonta-torva,bugguide,https://bugguide.net/node/view/344971
notodonta-torva,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7928
nudorthodes-texana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10560
nycteola-cinereana,bugguide,https://bugguide.net/node/view/43245
nycteola-cinereana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8977
nycteola-columbiana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8976
nycteola-frigidana,bugguide,https://bugguide.net/node/view/113955
nycteola-frigidana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8975
ochropleura-implecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10891
oedemasia-salicis,bugguide,https://bugguide.net/node/view/2099738
oedemasia-salicis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8010.1
oedemasia-semirufescens,bugguide,https://bugguide.net/node/view/11752
oedemasia-semirufescens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8012
oligia-divesta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9559
oligia-obtusa,bugguide,https://bugguide.net/node/view/722021
oligia-obtusa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9418
oligia-rampartensis,bugguide,https://bugguide.net/node/view/203770
oligia-rampartensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9414.1
oligia-tusa,bugguide,https://bugguide.net/node/view/235822
oligia-tusa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9405
oligia-violacea,bugguide,https://bugguide.net/node/view/69567
oligia-violacea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9414
oreta-rosea,bugguide,https://bugguide.net/node/view/3668
oreta-rosea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6255
orgyia-antiqua,bugguide,https://bugguide.net/node/view/28152
orgyia-antiqua,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8308
orgyia-cana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8311
orgyia-pseudotsugata,bugguide,https://bugguide.net/node/view/29616
orgyia-pseudotsugata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8312
orgyia-vetusta,bugguide,https://bugguide.net/node/view/18317
orgyia-vetusta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8309
orthodes-detracta,bugguide,https://bugguide.net/node/view/45121
orthodes-detracta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10288
orthodes-goodelli,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10289
orthodes-noverca,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10282
orthodes-obscura,bugguide,https://bugguide.net/node/view/492481
orthodes-obscura,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10290
orthosia-arthrolita,bugguide,https://bugguide.net/node/view/241334
orthosia-arthrolita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10489
orthosia-behrensiana,bugguide,https://bugguide.net/node/view/252114
orthosia-behrensiana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10485
orthosia-ferrigera,bugguide,https://bugguide.net/node/view/675806
orthosia-ferrigera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10482
orthosia-hibisci,bugguide,https://bugguide.net/node/view/4865
orthosia-hibisci,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10495
orthosia-mys,bugguide,https://bugguide.net/node/view/262576
orthosia-mys,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10481
orthosia-pacifica,bugguide,https://bugguide.net/node/view/626851
orthosia-pacifica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10494
orthosia-praeses,bugguide,https://bugguide.net/node/view/46118
orthosia-praeses,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10480
orthosia-pulchella,bugguide,https://bugguide.net/node/view/415420
orthosia-pulchella,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10478
orthosia-revicta,bugguide,https://bugguide.net/node/view/15298
orthosia-revicta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10490
orthosia-segregata,bugguide,https://bugguide.net/node/view/634069
orthosia-segregata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10493
orthosia-terminata,bugguide,https://bugguide.net/node/view/605518
orthosia-terminata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10484
orthosia-transparens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10479
pachysphinx-modesta,bugguide,https://bugguide.net/node/view/19817
pachysphinx-modesta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7828
pachysphinx-occidentalis,bugguide,https://bugguide.net/node/view/19818
pachysphinx-occidentalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7829
palthis-angulalis,bugguide,https://bugguide.net/node/view/515
palthis-angulalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8397
panthea-acronyctoides,bugguide,https://bugguide.net/node/view/24924
panthea-acronyctoides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9177
panthea-furcilla,bugguide,https://bugguide.net/node/view/3691
panthea-furcilla,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9182
panthea-gigantea,bugguide,https://bugguide.net/node/view/143802
panthea-gigantea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9181
panthea-virginarius,bugguide,https://bugguide.net/node/view/42585
panthea-virginarius,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9178
paonias-excaecatus,bugguide,https://bugguide.net/node/view/4481
paonias-excaecatus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7824
paonias-myops,bugguide,https://bugguide.net/node/view/3713
paonias-myops,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7825
papaipema-harrisii,bugguide,https://bugguide.net/node/view/468181
papaipema-harrisii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9472
papaipema-insulidens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9488
papaipema-limata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9485.1
papaipema-sauzalitae,bugguide,https://bugguide.net/node/view/705315
papaipema-sauzalitae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9474
papaipema-unimoda,bugguide,https://bugguide.net/node/view/33049
papaipema-unimoda,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9509
papestra-biren,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10311
papestra-brenda,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10313
papestra-cristifera,bugguide,https://bugguide.net/node/view/117942
papestra-cristifera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10312
papestra-invalida,bugguide,https://bugguide.net/node/view/433467
papestra-invalida,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10314
papestra-quadrata,bugguide,https://bugguide.net/node/view/117943
papestra-quadrata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10310
parabagrotis-cupidissima,bugguide,https://bugguide.net/node/view/143603
parabagrotis-cupidissima,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11047.3
parabagrotis-exsertistigma,bugguide,https://bugguide.net/node/view/143598
parabagrotis-exsertistigma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11047
parabagrotis-formalis,bugguide,https://bugguide.net/node/view/134837
parabagrotis-formalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11047.1
parabagrotis-insularis,bugguide,https://bugguide.net/node/view/143597
parabagrotis-insularis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11047.2
parabagrotis-sulinaris,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11048
paradiarsia-littoralis,bugguide,https://bugguide.net/node/view/372327
paradiarsia-littoralis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10992
paraseptis-adnixa,bugguide,https://bugguide.net/node/view/117581
paraseptis-adnixa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9533
parastichtis-suspecta,bugguide,https://bugguide.net/node/view/245954
parastichtis-suspecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9431
peridroma-saucia,bugguide,https://bugguide.net/node/view/10726
peridroma-saucia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10915
perigonica-angulata,bugguide,https://bugguide.net/node/view/480881
perigonica-angulata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10468
perigonica-pectinata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10469
perigonica-tertia,bugguide,https://bugguide.net/node/view/206225
perigonica-tertia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10464
perizoma-costiguttata,bamona,https://www.butterfliesandmoths.org/species/Perizoma-costiguttata
perizoma-costiguttata,bugguide,https://bugguide.net/node/view/170836
perizoma-costiguttata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7325
perizoma-curvilinea,bamona,https://www.butterfliesandmoths.org/species/Perizoma-cervilinea
perizoma-curvilinea,bugguide,https://bugguide.net/node/view/106409
perizoma-curvilinea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7324
pero-behrensaria,bamona,https://www.butterfliesandmoths.org/species/Pero-behrensaria
pero-behrensaria,bugguide,https://bugguide.net/node/view/209341
pero-behrensaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6760
pero-mizon,bamona,https://www.butterfliesandmoths.org/species/Pero-mizon
pero-mizon,bugguide,https://bugguide.net/node/view/70137
pero-mizon,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6757
phaeoura-mexicanaria,bamona,https://www.butterfliesandmoths.org/species/Phaeoura-mexicanaria
phaeoura-mexicanaria,bugguide,https://bugguide.net/node/view/160288
phaeoura-mexicanaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6766
phalaenophana-pyramusalis,bugguide,https://bugguide.net/node/view/17063
phalaenophana-pyramusalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8338
phalaenostola-hanhami,bugguide,https://bugguide.net/node/view/119987
phalaenostola-hanhami,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8365
phalaenostola-metonalis,bugguide,https://bugguide.net/node/view/38018
phalaenostola-metonalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8362
pheosidea-elegans,bugguide,https://bugguide.net/node/view/26213
pheosidea-elegans,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7924
phigalia-plumogeraria,bugguide,https://bugguide.net/node/view/44387
phigalia-plumogeraria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6661
phlogophora-periculosa,bugguide,https://bugguide.net/node/view/387
phlogophora-periculosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9547
phobolosia-anfracta,bugguide,https://bugguide.net/node/view/310302
phobolosia-anfracta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8439
photedes-defecta,bugguide,https://bugguide.net/node/view/690161
photedes-defecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9443
photedes-didonea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9432
photedes-inops,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9435
phragmatobia-assimilans,bugguide,https://bugguide.net/node/view/41932
phragmatobia-assimilans,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8158
phragmatobia-fuliginosa,bugguide,https://bugguide.net/node/view/41933
phragmatobia-fuliginosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8156
phryganidia-californica,bugguide,https://bugguide.net/node/view/83364
phryganidia-californica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8031
phyllodesma-americana,bugguide,https://bugguide.net/node/view/20258
phyllodesma-americana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7687
phyllodesma-coturnix,bugguide,https://bugguide.net/node/view/20257
phyllodesma-coturnix,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7688
plagiomimicus-dimidiata,bugguide,https://bugguide.net/node/view/461981
plagiomimicus-dimidiata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9745
plagiomimicus-expallidus,bugguide,https://bugguide.net/node/view/609926
plagiomimicus-expallidus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9752
plagiomimicus-spumosum,bugguide,https://bugguide.net/node/view/89784
plagiomimicus-spumosum,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9748
plagiomimicus-yakama,bugguide,https://bugguide.net/node/view/322891
plagiomimicus-yakama,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9755
plagodis-phlogosaria,bamona,https://www.butterfliesandmoths.org/species/Plagodis-phlogosaria
plagodis-phlogosaria,bugguide,https://bugguide.net/node/view/13793
plagodis-phlogosaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6842
plataea-diva,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6925
plataea-trilinearia,bamona,https://www.butterfliesandmoths.org/species/Plataea-trilinearia
plataea-trilinearia,bugguide,https://bugguide.net/node/view/129514
plataea-trilinearia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6926
platypolia-anceps,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9976
platypolia-contadina,bugguide,https://bugguide.net/node/view/85965
platypolia-contadina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9977
platypolia-loda,bugguide,https://bugguide.net/node/view/535675
platypolia-loda,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9978
platypolia-mactata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9419
pleromella-opter,bugguide,https://bugguide.net/node/view/386807
pleromella-opter,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10026
